industry_code,industry_name,stock_code,company_name,stock_exchange,short_name
BK0465,医药制造,600436,漳州片仔癀药业股份有限公司,sh,片仔癀
BK0465,医药制造,000661,长春高新技术产业(集团)股份有限公司,sz,长春高新
BK0727,医疗行业,603976,重庆正川医药包装材料股份有限公司,sh,正川股份
BK0727,医疗行业,300030,广州阳普医疗科技股份有限公司,sz,阳普医疗
BK0727,医疗行业,300677,英科医疗科技股份有限公司,sz,英科医疗
BK0727,医疗行业,300529,健帆生物科技集团股份有限公司,sz,健帆生物
BK0727,医疗行业,603301,振德医疗用品股份有限公司,sh,振德医疗
BK0727,医疗行业,300453,江西三鑫医疗科技股份有限公司,sz,三鑫医疗
BK0727,医疗行业,300246,广东宝莱特医用科技股份有限公司,sz,宝莱特
BK0727,医疗行业,300439,美康生物科技股份有限公司,sz,美康生物
BK0727,医疗行业,002044,美年大健康产业控股股份有限公司,sz,美年健康
BK0727,医疗行业,300562,广东乐心医疗电子股份有限公司,sz,乐心医疗
BK0727,医疗行业,300318,北京博晖创新生物技术股份有限公司,sz,博晖创新
BK0727,医疗行业,688393,广州安必平医药科技股份有限公司,sh,安必平
BK0727,医疗行业,300326,上海凯利泰医疗科技股份有限公司,sz,凯利泰
BK0727,医疗行业,300463,迈克生物股份有限公司,sz,迈克生物
BK0727,医疗行业,002432,天津九安医疗电子股份有限公司,sz,九安医疗
BK0727,医疗行业,300171,上海东富龙科技股份有限公司,sz,东富龙
BK0727,医疗行业,300412,浙江迦南科技股份有限公司,sz,迦南科技
BK0727,医疗行业,002950,奥美医疗用品股份有限公司,sz,奥美医疗
BK0727,医疗行业,603309,广州维力医疗器械股份有限公司,sh,维力医疗
BK0727,医疗行业,002932,武汉明德生物科技股份有限公司,sz,明德生物
BK0727,医疗行业,300832,深圳市新产业生物医学工程股份有限公司,sz,新产业
BK0727,医疗行业,688298,浙江东方基因生物制品股份有限公司,sh,东方生物
BK0727,医疗行业,603716,塞力斯医疗科技集团股份有限公司,sh,塞力斯
BK0727,医疗行业,002551,深圳市尚荣医疗股份有限公司,sz,尚荣医疗
BK0727,医疗行业,002901,大博医疗科技股份有限公司,sz,大博医疗
BK0727,医疗行业,000509,华塑控股股份有限公司,sz,*ST华塑
BK0727,医疗行业,300206,深圳市理邦精密仪器股份有限公司,sz,理邦仪器
BK0727,医疗行业,688108,赛诺医疗科学技术股份有限公司,sh,赛诺医疗
BK0727,医疗行业,688277,北京天智航医疗科技股份有限公司,sh,天智航-U
BK0727,医疗行业,603987,上海康德莱企业发展集团股份有限公司,sh,康德莱
BK0727,医疗行业,300725,南京药石科技股份有限公司,sz,药石科技
BK0727,医疗行业,600587,山东新华医疗器械股份有限公司,sh,新华医疗
BK0727,医疗行业,600721,新疆百花村股份有限公司,sh,ST百花
BK0727,医疗行业,300216,湖南千山制药机械股份有限公司,sz,千山退
BK0727,医疗行业,300314,宁波戴维医疗器械股份有限公司,sz,戴维医疗
BK0727,医疗行业,688310,迈得医疗工业设备股份有限公司,sh,迈得医疗
BK0727,医疗行业,002173,创新医疗管理股份有限公司,sz,创新医疗
BK0727,医疗行业,688358,无锡祥生医疗科技股份有限公司,sh,祥生医疗
BK0727,医疗行业,002550,常州千红生化制药股份有限公司,sz,千红制药
BK0727,医疗行业,600829,哈药集团人民同泰医药股份有限公司,sh,人民同泰
BK0727,医疗行业,688198,北京佰仁医疗科技股份有限公司,sh,佰仁医疗
BK0727,医疗行业,300396,迪瑞医疗科技股份有限公司,sz,迪瑞医疗
BK0727,医疗行业,600090,新疆同济堂健康产业股份有限公司,sh,*ST济堂
BK0727,医疗行业,300753,江苏爱朋医疗科技股份有限公司,sz,爱朋医疗
BK0727,医疗行业,600896,览海医疗产业投资股份有限公司,sh,览海医疗
BK0727,医疗行业,605369,浙江拱东医疗器械股份有限公司,sh,拱东医疗
BK0727,医疗行业,688338,北京赛科希德科技股份有限公司,sh,赛科希德
BK0727,医疗行业,688389,深圳普门科技股份有限公司,sh,普门科技
BK0727,医疗行业,002788,鹭燕医药股份有限公司,sz,鹭燕医药
BK0727,医疗行业,000950,重药控股股份有限公司,sz,重药控股
BK0727,医疗行业,688289,圣湘生物科技股份有限公司,sh,圣湘生物
BK0727,医疗行业,688050,爱博诺德(北京)医疗科技股份有限公司,sh,爱博医疗
BK0727,医疗行业,300149,睿智医药科技股份有限公司,sz,睿智医药
BK0727,医疗行业,002223,江苏鱼跃医疗设备股份有限公司,sz,鱼跃医疗
BK0727,医疗行业,600055,北京万东医疗科技股份有限公司,sh,万东医疗
BK0727,医疗行业,688085,上海三友医疗器械股份有限公司,sh,三友医疗
BK0727,医疗行业,300273,珠海和佳医疗设备股份有限公司,sz,和佳医疗
BK0727,医疗行业,300653,烟台正海生物科技股份有限公司,sz,正海生物
BK0727,医疗行业,002332,浙江仙琚制药股份有限公司,sz,仙琚制药
BK0727,医疗行业,688580,南京伟思医疗科技股份有限公司,sh,伟思医疗
BK0727,医疗行业,688068,北京热景生物技术股份有限公司,sh,热景生物
BK0727,医疗行业,000710,成都市贝瑞和康基因技术股份有限公司,sz,贝瑞基因
BK0727,医疗行业,300238,冠昊生物科技股份有限公司,sz,冠昊生物
BK0727,医疗行业,002821,凯莱英医药集团(天津)股份有限公司,sz,凯莱英
BK0727,医疗行业,688139,青岛海尔生物医疗股份有限公司,sh,海尔生物
BK0727,医疗行业,300298,三诺生物传感股份有限公司,sz,三诺生物
BK0727,医疗行业,688013,天臣国际医疗科技股份有限公司,sh,天臣医疗
BK0727,医疗行业,603233,大参林医药集团股份有限公司,sh,大参林
BK0727,医疗行业,603387,基蛋生物科技股份有限公司,sh,基蛋生物
BK0727,医疗行业,300358,楚天科技股份有限公司,sz,楚天科技
BK0727,医疗行业,600763,通策医疗股份有限公司,sh,通策医疗
BK0727,医疗行业,002524,光正集团股份有限公司,sz,光正集团
BK0727,医疗行业,000150,宜华健康医疗股份有限公司,sz,宜华健康
BK0727,医疗行业,688016,上海微创心脉医疗科技(集团)股份有限公司,sh,心脉医疗
BK0727,医疗行业,300760,深圳迈瑞生物医疗电子股份有限公司,sz,迈瑞医疗
BK0727,医疗行业,688399,江苏硕世生物科技股份有限公司,sh,硕世生物
BK0727,医疗行业,603882,广州金域医学检验集团股份有限公司,sh,金域医学
BK0727,医疗行业,688222,成都先导药物开发股份有限公司,sh,成都先导
BK0727,医疗行业,603127,北京昭衍新药研究中心股份有限公司,sh,昭衍新药
BK0727,医疗行业,000516,西安国际医学投资股份有限公司,sz,国际医学
BK0727,医疗行业,300869,康泰医学系统(秦皇岛)股份有限公司,sz,康泰医学
BK0727,医疗行业,688029,南微医学科技股份有限公司,sh,南微医学
BK0727,医疗行业,300143,盈康生命科技股份有限公司,sz,盈康生命
BK0727,医疗行业,603259,无锡药明康德新药开发股份有限公司,sh,药明康德
BK0727,医疗行业,300003,乐普(北京)医疗器械股份有限公司,sz,乐普医疗
BK0727,医疗行业,300896,爱美客技术发展股份有限公司,sz,爱美客
BK0727,医疗行业,002382,蓝帆医疗股份有限公司,sz,蓝帆医疗
BK0740,文教休闲,605099,江苏共创人造草坪股份有限公司,sh,共创草坪
BK0740,文教休闲,002301,深圳齐心集团股份有限公司,sz,齐心集团
BK0740,文教休闲,002699,美盛文化创意股份有限公司,sz,美盛文化
BK0740,文教休闲,300043,星辉互动娱乐股份有限公司,sz,星辉娱乐
BK0740,文教休闲,603899,上海晨光文具股份有限公司,sh,晨光文具
BK0740,文教休闲,300651,江苏金陵体育器材股份有限公司,sz,金陵体育
BK0740,文教休闲,300282,三盛智慧教育科技股份有限公司,sz,三盛教育
BK0740,文教休闲,300359,全通教育集团(广东)股份有限公司,sz,全通教育
BK0740,文教休闲,300329,海伦钢琴股份有限公司,sz,海伦钢琴
BK0740,文教休闲,300654,世纪天鸿教育科技股份有限公司,sz,世纪天鸿
BK0740,文教休闲,600679,上海凤凰企业(集团)股份有限公司,sh,上海凤凰
BK0740,文教休闲,000526,厦门紫光学大股份有限公司,sz,紫光学大
BK0740,文教休闲,300418,北京昆仑万维科技股份有限公司,sz,昆仑万维
BK0740,文教休闲,002899,青岛英派斯健康科技股份有限公司,sz,英派斯
BK0740,文教休闲,600455,西安博通资讯股份有限公司,sh,博通股份
BK0740,文教休闲,002659,北京凯文德信教育科技股份有限公司,sz,凯文教育
BK0740,文教休闲,300703,宁波创源文化发展股份有限公司,sz,创源文化
BK0740,文教休闲,000017,深圳中华自行车(集团)股份有限公司,sz,*ST中华A
BK0740,文教休闲,900916,上海凤凰企业(集团)股份有限公司,sh,凤凰B股
BK0740,文教休闲,900915,中路股份有限公司,sh,中路Ｂ股
BK0740,文教休闲,200017,深圳中华自行车(集团)股份有限公司,sz,*ST中华B
BK0740,文教休闲,002575,广东群兴玩具股份有限公司,sz,*ST群兴
BK0740,文教休闲,600818,中路股份有限公司,sh,中路股份
BK0740,文教休闲,002103,广博集团股份有限公司,sz,广博股份
BK0740,文教休闲,600661,上海新南洋昂立教育科技股份有限公司,sh,昂立教育
BK0740,文教休闲,002678,广州珠江钢琴集团股份有限公司,sz,珠江钢琴
BK0740,文教休闲,002348,广东高乐股份有限公司,sz,高乐股份
BK0740,文教休闲,002105,深圳信隆健康产业发展股份有限公司,sz,信隆健康
BK0740,文教休闲,600730,中国高科集团股份有限公司,sh,中国高科
BK0740,文教休闲,002638,东莞勤上光电股份有限公司,sz,*ST勤上
BK0740,文教休闲,002862,实丰文化发展股份有限公司,sz,实丰文化
BK0740,文教休闲,002621,大连美吉姆教育科技股份有限公司,sz,美吉姆
BK0740,文教休闲,002955,鸿合科技股份有限公司,sz,鸿合科技
BK0740,文教休闲,300338,长沙开元仪器股份有限公司,sz,开元股份
BK0740,文教休闲,002607,中公教育科技股份有限公司,sz,中公教育
BK0740,文教休闲,002605,上海姚记科技股份有限公司,sz,姚记科技
BK0740,文教休闲,300662,北京科锐国际人力资源股份有限公司,sz,科锐国际
BK0740,文教休闲,002558,巨人网络集团股份有限公司,sz,巨人网络
BK0474,保险,601318,中国平安保险(集团)股份有限公司,sh,中国平安
BK0474,保险,601601,中国太平洋保险(集团)股份有限公司,sh,中国太保
BK0474,保险,601628,中国人寿保险股份有限公司,sh,中国人寿
BK0474,保险,601336,新华人寿保险股份有限公司,sh,新华保险
BK0474,保险,601319,中国人民保险集团股份有限公司,sh,中国人保
BK0474,保险,000627,天茂实业集团股份有限公司,sz,天茂集团
BK0474,保险,600291,内蒙古西水创业股份有限公司,sh,西水股份
BK0464,石油行业,600256,广汇能源股份有限公司,sh,广汇能源
BK0464,石油行业,000407,山东胜利股份有限公司,sz,胜利股份
BK0464,石油行业,600871,中石化石油工程技术服务股份有限公司,sh,石化油服
BK0464,石油行业,000059,北方华锦化学工业股份有限公司,sz,华锦股份
BK0464,石油行业,000698,沈阳化工股份有限公司,sz,沈阳化工
BK0464,石油行业,601808,中海油田服务股份有限公司,sh,中海油服
BK0464,石油行业,002221,东华能源股份有限公司,sz,东华能源
BK0464,石油行业,000554,中国石化山东泰山石油股份有限公司,sz,泰山石油
BK0464,石油行业,300191,潜能恒信能源技术股份有限公司,sz,潜能恒信
BK0464,石油行业,600028,中国石油化工股份有限公司,sh,中国石化
BK0464,石油行业,603353,湖南和顺石油股份有限公司,sh,和顺石油
BK0464,石油行业,000637,茂名石化实华股份有限公司,sz,茂化实华
BK0464,石油行业,002828,新疆贝肯能源工程股份有限公司,sz,贝肯能源
BK0464,石油行业,600642,申能股份有限公司,sh,申能股份
BK0464,石油行业,000968,山西蓝焰控股股份有限公司,sz,蓝焰控股
BK0464,石油行业,002778,江苏高科石化股份有限公司,sz,高科石化
BK0464,石油行业,600387,海越能源集团股份有限公司,sh,海越能源
BK0464,石油行业,002207,新疆准东石油技术股份有限公司,sz,准油股份
BK0464,石油行业,000819,岳阳兴长石化股份有限公司,sz,岳阳兴长
BK0464,石油行业,600175,美都能源股份有限公司,sh,退市美都
BK0464,石油行业,200053,深圳赤湾石油基地股份有限公司,sz,深基地B
BK0464,石油行业,002018,安徽华信国际控股股份有限公司,sz,华信退
BK0464,石油行业,002554,华油惠博普科技股份有限公司,sz,惠博普
BK0464,石油行业,300164,通源石油科技集团股份有限公司,sz,通源石油
BK0464,石油行业,000159,新疆国际实业股份有限公司,sz,国际实业
BK0464,石油行业,600248,陕西延长石油化建股份有限公司,sh,延长化建
BK0464,石油行业,002629,浙江仁智股份有限公司,sz,ST仁智
BK0464,石油行业,603727,博迈科海洋工程股份有限公司,sh,博迈科
BK0464,石油行业,000985,大庆华科股份有限公司,sz,大庆华科
BK0464,石油行业,300483,上海沃施园艺股份有限公司,sz,沃施股份
BK0464,石油行业,600688,中国石化上海石油化工股份有限公司,sh,上海石化
BK0464,石油行业,300839,宁波博汇化工科技股份有限公司,sz,博汇股份
BK0464,石油行业,600856,长春中天能源股份有限公司,sh,*ST中天
BK0464,石油行业,603003,上海龙宇燃油股份有限公司,sh,龙宇燃油
BK0464,石油行业,000096,深圳市广聚能源股份有限公司,sz,广聚能源
BK0464,石油行业,600759,洲际油气股份有限公司,sh,洲际油气
BK0464,石油行业,603619,中曼石油天然气集团股份有限公司,sh,中曼石油
BK0464,石油行业,600968,中海油能源发展股份有限公司,sh,海油发展
BK0464,石油行业,600777,山东新潮能源股份有限公司,sh,新潮能源
